created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue May 30 22:44:34 +0000 2023;1663677812132413440;"@PT_Transjakarta Yang saya tahu, setiap pagi itu harusnya armada saat keluar itu ke Cilangkap, krna yg dari arah Cililitan belum ada. Tapi praktek nya tdk seperti itu, tolong diperjelas aturan nya untuk #jaklingko kak 36. Trims.";0;1;0;0;in;86519095;1663674290053718018;sinagadewi;https://twitter.com/sinagadewi/status/1663677812132413440
Tue May 30 22:30:34 +0000 2023;1663674290053718018;"@PT_Transjakarta Mohon ditindaklanjuti peraturan #jaklingko untuk Jak 36, sebenarnya setiap subuh sampai ke cilangkap atau tidak?? Kasihan penumpang yg sudah menunggu lama di cilangkap, jak36 tidak sampai ke cilangkap. Terimakasih #jaklingko";0;1;0;0;in;86519095;1663674290053718018;sinagadewi;https://twitter.com/sinagadewi/status/1663674290053718018
Tue May 30 17:50:23 +0000 2023;1663603778438967296;"@kegblgnunfaedh angkot jaklingko tuu anjir sering";0;0;0;0;in;1491456483954806784;1663532963559247875;hnimuz351;https://twitter.com/hnimuz351/status/1663603778438967296
Tue May 30 16:05:08 +0000 2023;1663577292369690625;"@kipopkipopan Silakan dpt menggunakan Kartu Multi Trip (KMT), CommuterPay, kartu uang elektronik bank (Flazz BCA, Brizzi BRI, E-Money Mandiri, JakLingko selain terbitan Bank DKI, TapCash BNI), aplikasi fitur GoTransit di aplikasi Gojek. Tks. |2";0;1;0;1;in;341987176;1663557291747192833;CommuterLine;https://twitter.com/CommuterLine/status/1663577292369690625
Tue May 30 15:53:56 +0000 2023;1663574471415058432;"rutinitas turun jaklingko: kejedot pintu sambil bilang "aw"";0;0;0;0;in;1557743724981256192;1663574471415058432;raihansltn;https://twitter.com/raihansltn/status/1663574471415058432
Tue May 30 15:39:35 +0000 2023;1663570861176270854;"TERNYATA lo kagak tahu Program JAKLINGKO ya?!!  Mending lo cari tahu dulu apa itu JAKLINGKO.  Dari kemaren gw minta bukti ANGKOT yg ikut program JAKLINGKO yg NGETEM dan bikin MACET!!! GAK ADA KAN?!  gw ragu lo orang jakarta?!  "lue" itu apaan?! PURA2 ORANG JAKARTA LO?!!!";0;0;0;0;in;1208709322475130886;1663570861176270854;bkapal04;https://twitter.com/bkapal04/status/1663570861176270854
Tue May 30 15:38:54 +0000 2023;1663570687444004865;"@CablakPasten @CahRukan @putra_poerba @Sukardi2017 @aniesbaswedan TERNYATA lo kagak tahu Program JAKLINGKO ya?!!  Mending lo cari tahu dulu apa itu JAKLINGKO.  Dari kemaren gw minta bukti ANGKOT yg ikut program JAKLINGKO yg NGETEM dan bikin MACET!!! GAK ADA KAN?!  gw ragu lo orang jakarta?!  "lue" itu apaan?! PURA2 ORANG JAKARTA LO?!!!";0;0;0;0;in;1208709322475130886;1660408412344291328;bkapal04;https://twitter.com/bkapal04/status/1663570687444004865
Tue May 30 14:29:16 +0000 2023;1663553164694667264;"@kegblgnunfaedh Bener coba naik Jaklingko wkkwkwkw";0;0;0;0;in;70062170;1663532963559247875;WahyuRamadhan94;https://twitter.com/WahyuRamadhan94/status/1663553164694667264
Tue May 30 14:02:09 +0000 2023;1663546342827003908;"@bkapal04 @CahRukan @putra_poerba @Sukardi2017 @aniesbaswedan bacot lue... lue ngomong angkot ga ada yang ngetem karena jaklingko... pake mata lue liat..  lue pikir semua angkot pake jaklingko.. ??  terus yang ngetem di stasiun2 bukan angkot.. ?  dah kalah debat lue masih ada ngedumel...";1;1;0;0;in;1561350126823960576;1660408412344291328;CablakPasten;https://twitter.com/CablakPasten/status/1663546342827003908
Tue May 30 13:57:45 +0000 2023;1663545233139990529;"SUMPAHH HAPE TEMENKU DI COLONG ORANG DI JAKLINGKO COKK";0;0;0;0;in;1491404256314007555;1663545233139990529;adorabletaerae;https://twitter.com/adorabletaerae/status/1663545233139990529
Tue May 30 13:26:28 +0000 2023;1663537362373332992;"@worksfess Turun di st Taman Kota, lanjut nyambung pake jaklingko";0;0;0;1;in;1367313030;1663536991139680261;Gladlifes;https://twitter.com/Gladlifes/status/1663537362373332992
Tue May 30 12:13:31 +0000 2023;1663519002621263874;"Coba tarif integrasi Jakarta diterapin juga ke Commuter Line gitu lho, Pak. Kan udah nyatu nih sistem bayarnya di JakLingko 👀";0;1;0;3;in;17666340;1663519002621263874;qronoz;https://twitter.com/qronoz/status/1663519002621263874
Tue May 30 12:06:15 +0000 2023;1663517174982660098;"@Adrianussatrio Pempus seperinya menyerah! Udah serahkan saja PT KAIC/KCI operator KA bandara ke Pemda DKI (MRT jakarta). integrasikan dgn Jaklingko.";0;0;0;0;in;69234239;1663516257642225665;d4ds;https://twitter.com/d4ds/status/1663517174982660098
Tue May 30 11:33:59 +0000 2023;1663509051702124544;"kenapa ada jaklingko yg beroperasi tapi pintunya di tutup dan gak ada penumpang? udh 2x liat kek gitu....";0;0;0;0;in;1602791792751284224;1663509051702124544;anytimeuneed_;https://twitter.com/anytimeuneed_/status/1663509051702124544
Tue May 30 11:30:52 +0000 2023;1663508267816058882;"P @kq ini mission deliverynya pake jaklingko bukan? https://t.co/jjVdbTnqPf";0;0;0;0;in;870516987511713792;1663508267816058882;sanietary;https://twitter.com/sanietary/status/1663508267816058882
Tue May 30 11:20:42 +0000 2023;1663505708636344323;"Kalo anak Jakarta, hari Gini Masih pake ojol, naik jaklingko lah ygy @PT_Transjakarta 🤣";0;0;0;0;in;1127054533203353608;1663505708636344323;haianata;https://twitter.com/haianata/status/1663505708636344323
Tue May 30 10:13:51 +0000 2023;1663488885593358338;"Salah satu jenis super mom di dunia ini adalah ibu hamil yg naik jaklingko trus lanjut naik rute 13 hueheheh. Yang ngeliat aja ngilu itu padet bgt tp mereka masih sanggup😭👍🏻";0;0;0;0;in;1107247746686177281;1663488885593358338;gantiduluahxixi;https://twitter.com/gantiduluahxixi/status/1663488885593358338
Tue May 30 09:51:08 +0000 2023;1663483168588980225;""Caption-nya biasa aja, tapi bisa membuat beberapa pihak langsung membara," tulis salah satu warganet.  "Jelas subsidi ya transportasi umum, bukan kendaran pribadi. Bravo Pak Anies, terima kasih JakLingko sama revitalisasi halte busway-nya," kata warganet lain.";0;1;0;0;in;80543284;1663483153921761285;detikoto;https://twitter.com/detikoto/status/1663483168588980225
Tue May 30 09:39:05 +0000 2023;1663480138317828096;"@tkgit1 @prastow ngga ngaruh.. emg klo public transport jd byk kendaraan pribadi jd berkurang?.. ngga.. di jkt itu moda transportasi ada semua.. KRL LRT MRT TRANSJ jaklingko.. toh kendaraan pribadi tetep byk... tetep butuh di subsidi bbm nya. jd ud bener itu yg subsidi kendaraan pribadi";0;0;0;0;in;1334508760535019521;1663464456880537600;ResidentSammy;https://twitter.com/ResidentSammy/status/1663480138317828096
Tue May 30 09:33:31 +0000 2023;1663478738011688960;"@PT_Transjakarta min mau nanya, kartu jakcard dari ragunan ini bisa dipakai untuk busway Transjakarta sama jaklingko gk ya? https://t.co/hqu8IsEewK";0;2;0;0;in;1383757232408449033;1663478738011688960;saturnussei;https://twitter.com/saturnussei/status/1663478738011688960
Tue May 30 09:13:57 +0000 2023;1663473811013115904;"@supercamci wkwkkwkw jaklingko😭😭😭😭😭";0;1;0;0;in;975746980247887872;1663472742619041794;chaera_declaire;https://twitter.com/chaera_declaire/status/1663473811013115904
Tue May 30 09:09:42 +0000 2023;1663472742619041794;"yoongi mau dibuatin ktp jkt sama jaklingko gak☝️";0;2;0;0;in;1396429763468685317;1663472742619041794;supercamci;https://twitter.com/supercamci/status/1663472742619041794
Tue May 30 08:27:22 +0000 2023;1663462091473436672;"gw diomelin abang jaklingko tp gw cengar cengir aje... pas turun baikan wakakakakakak";0;1;0;0;in;995124433382555653;1663462091473436672;EVOLDYCK;https://twitter.com/EVOLDYCK/status/1663462091473436672
Tue May 30 07:04:16 +0000 2023;1663441176106778624;"padahal ada Nasi kuning mbok Rum di belakang pasar kopro tandur dari Grogol tinggal naik Jaklingko 30, 15 menit juga nyampe.";0;0;0;0;in;1128988584147505152;1663441176106778624;Soerabi_Choco;https://twitter.com/Soerabi_Choco/status/1663441176106778624
Tue May 30 07:04:08 +0000 2023;1663441141944156160;"@wildanjing WKWKWKWK makannye, kebanting lah. biasanya pake mobil kemana-mana, dibandingin sama yg naik jaklingko ye🤣";0;0;0;0;in;545745053;1663369100142465024;thalitasdfghjkl;https://twitter.com/thalitasdfghjkl/status/1663441141944156160
Tue May 30 06:22:02 +0000 2023;1663430550047318017;"@aniesbaswedan @PT_Transjakarta @DKIJakarta Naik jaklingko Dong pak Anies biar nyobain naik angkot yang supir nya udah di gaji pun masih ugal-ugalan, padahal udah di gaji loh, bukan kejar setoran lagi.";0;0;0;0;in;1443210670854471682;1663155599759273984;Orangdong123;https://twitter.com/Orangdong123/status/1663430550047318017
Tue May 30 06:08:29 +0000 2023;1663427138081652741;"@segiatera @TfJakarta bang boleh liat belakangnya kartu yg intermoda ngga? saya ada kartu muka jaklingko gitu tp belakangnya issued by mandiri, masuknya intermoda apa okotrip ya";0;1;0;0;in;1165949086010200064;1661209885424631809;anisahmau;https://twitter.com/anisahmau/status/1663427138081652741
Tue May 30 05:29:00 +0000 2023;1663417200995364864;"@WAHYU_UNIFORM @mylittlebossy @Belok_dong @KejaksaanRI Lahan parkir, ini merupakan lahan parkiran pny kakek saya, ga gede, disangka pny mobil oleh dasawisma arau pengurus nya!  Terus masalah desil lg, tdk boleh pny mobil? Itu yg bapaknya supir angkot ciputat lebak bulus gmn? Yg bkn jaklingko? Dia ttp ditolak!, maaf itu mobil lama bgt";0;1;0;1;in;1653136678159282177;1663108309292048385;alhaidii;https://twitter.com/alhaidii/status/1663417200995364864
